zHD,EXP_FAC,MU_SH0ES,MU_SH0ES_ERR_DIAG,D_L,D_L MAX,D_L MIN,SD
0.2255,0.8160,40.1856,0.1974,1089.2310,1192.9131,994.5605,99.1763
0.2258,0.8158,39.9865,0.1760,993.8023,1077.6869,916.4471,80.6199
0.2265,0.8154,40.3912,0.2011,1197.4021,1313.5772,1091.5017,111.0378
0.2273,0.8148,40.0970,0.2285,1045.6829,1161.7097,941.2444,110.2326
0.2282,0.8142,40.2236,0.1834,1108.4599,1206.1436,1018.6876,93.7280
0.2287,0.8139,40.1604,0.3082,1076.6635,1240.8755,934.1827,153.3464
0.2293,0.8135,40.2229,0.2024,1108.1027,1216.3568,1009.4830,103.4369
0.2298,0.8132,40.1351,0.1881,1064.1920,1160.4681,975.9033,92.2824
0.2302,0.8129,40.1283,0.2274,1060.8647,1178.0095,955.3691,111.3202
0.2304,0.8127,40.3062,0.2601,1151.4365,1297.9615,1021.4526,138.2545
0.2308,0.8125,40.0717,0.2968,1033.5702,1184.9756,901.5101,141.7327
0.2309,0.8124,40.1049,0.2047,1049.4941,1153.2445,955.0775,99.0835
0.2309,0.8124,40.2958,0.2263,1145.9350,1271.7970,1032.5289,119.6341
0.2313,0.8122,40.3169,0.1898,1157.1243,1262.7884,1060.3016,101.2434
0.2316,0.8119,40.2010,0.2269,1096.9833,1217.8147,988.1407,114.8370
0.2316,0.8119,40.0875,0.2373,1041.1181,1161.3229,933.3553,113.9838
0.2321,0.8117,40.2045,0.1595,1098.7528,1182.5007,1020.9362,80.7822
0.2328,0.8111,39.8341,0.1809,926.4458,1006.9345,852.3909,77.2718
0.2337,0.8106,40.1857,0.2551,1089.2812,1225.0443,968.5637,128.2403
0.2338,0.8105,40.4148,0.1964,1210.4866,1325.0553,1105.8240,109.6157
0.2339,0.8104,40.1788,0.2921,1085.8254,1242.1893,949.1442,146.5226
0.2340,0.8104,40.1389,0.2141,1066.0560,1176.5213,965.9624,105.2795
0.2347,0.8099,40.1912,0.3280,1092.0437,1270.1002,938.9490,165.5756
0.2348,0.8098,40.2784,0.1677,1136.7894,1228.0629,1052.2996,87.8816
0.2349,0.8098,40.1580,0.1832,1075.4742,1170.1685,988.4429,90.8628
0.2352,0.8096,40.1629,0.2752,1077.9038,1223.5192,949.6186,136.9503
0.2356,0.8093,40.2336,0.2142,1113.5764,1229.0241,1008.9731,110.0255
0.2364,0.8088,40.3805,0.1557,1191.5163,1280.1091,1109.0548,85.5272
0.2366,0.8087,40.2636,0.1567,1129.0677,1213.5716,1050.4481,81.5617
0.2366,0.8086,40.4674,0.1931,1240.1665,1355.5208,1134.6288,110.4460
0.2369,0.8085,40.1190,0.2367,1056.3309,1177.9591,947.2613,115.3489
0.2369,0.8085,40.2279,0.2102,1110.6571,1223.5660,1008.1673,107.6994
0.2372,0.8083,40.2245,0.2039,1108.9194,1218.1187,1009.5095,104.3046
0.2375,0.8081,40.7365,0.3057,1403.7831,1616.0069,1219.4298,198.2885
0.2379,0.8078,40.2317,0.1723,1112.6024,1204.4656,1027.7455,88.3600
0.2395,0.8068,39.9059,0.2084,957.5909,1054.0514,869.9578,92.0468
0.2398,0.8066,40.1300,0.1808,1061.6956,1153.8708,976.8836,88.4936
0.2402,0.8063,40.3847,0.2642,1193.8232,1348.2959,1057.0482,145.6238
0.2409,0.8059,40.4016,0.1667,1203.1506,1299.1736,1114.2247,92.4744
0.2412,0.8057,40.3291,0.1307,1163.6436,1235.8074,1095.6938,70.0568
0.2415,0.8055,40.1214,0.1841,1057.4991,1151.0845,971.5224,89.7811
0.2416,0.8054,40.1720,0.2617,1082.4304,1221.0544,959.5442,130.7551
0.2422,0.8050,40.5640,0.2214,1296.5820,1435.7248,1170.9242,132.4003
0.2428,0.8046,40.4217,0.2199,1214.3392,1343.7287,1097.4087,123.1600
0.2428,0.8046,40.5734,0.2591,1302.2069,1467.2489,1155.7295,155.7597
0.2433,0.8043,40.2516,0.1431,1122.8455,1199.3413,1051.2287,74.0563
0.2435,0.8042,40.5380,0.3063,1281.1501,1475.2431,1112.5932,181.3250
0.2441,0.8038,40.2956,0.2428,1145.8295,1281.3943,1024.6067,128.3938
0.2444,0.8036,40.2064,0.2217,1099.7146,1217.9257,992.9770,112.4743
0.2446,0.8035,40.1263,0.1861,1059.8881,1154.7522,972.8171,90.9675
0.2451,0.8031,40.3336,0.2095,1166.0576,1284.1880,1058.7938,112.6971
0.2452,0.8031,40.4957,0.1816,1256.4349,1366.0563,1155.6103,105.2230
0.2455,0.8029,40.3582,0.2195,1179.3426,1304.7689,1065.9735,119.3977
0.2459,0.8027,40.4318,0.1674,1220.0005,1317.7463,1129.5051,94.1206
0.2462,0.8025,40.3473,0.1494,1173.4376,1257.0229,1095.4102,80.8063
0.2465,0.8022,40.3780,0.1714,1190.1453,1287.8640,1099.8412,94.0114
0.2466,0.8022,40.2829,0.2147,1139.1476,1257.5574,1031.8871,112.8351
0.2466,0.8022,40.3907,0.1552,1197.1264,1285.7899,1114.5768,85.6065
0.2471,0.8019,40.1983,0.1374,1095.6201,1167.2041,1028.4264,69.3889
0.2485,0.8010,40.2030,0.1772,1097.9941,1191.3353,1011.9662,89.6845
0.2486,0.8009,40.4912,0.2159,1253.8339,1384.9235,1135.1525,124.8855
0.2486,0.8009,40.4276,0.1956,1217.6431,1332.4374,1112.7387,109.8493
0.2486,0.8009,40.3657,0.2616,1183.4230,1334.9125,1049.1249,142.8938
0.2487,0.8009,40.3256,0.1783,1161.7696,1261.2030,1070.1755,95.5138
0.2490,0.8007,40.4270,0.1806,1217.3067,1322.8902,1120.1500,101.3701
0.2491,0.8006,40.3167,0.1674,1157.0177,1249.7168,1071.1947,89.2611
0.2497,0.8002,40.6733,0.2206,1363.5153,1509.3196,1231.7960,138.7618
0.2498,0.8001,40.2961,0.2068,1146.0934,1260.6055,1041.9834,109.3111
0.2499,0.8001,40.3915,0.1637,1197.5675,1291.3465,1110.5988,90.3739
0.2502,0.7999,40.5965,0.2245,1316.1337,1459.4829,1186.8641,136.3094
0.2502,0.7999,40.3764,0.2182,1189.2687,1314.9935,1075.5644,119.7146
0.2504,0.7997,40.4145,0.1796,1210.3194,1314.6895,1114.2350,100.2273
0.2505,0.7997,40.5692,0.1887,1299.6907,1417.7022,1191.5026,113.0998
0.2506,0.7996,40.3009,0.1883,1148.6296,1252.6663,1053.2333,99.7165
0.2509,0.7994,40.3873,0.2026,1195.2534,1312.1419,1088.7777,111.6821
0.2520,0.7987,40.4698,0.2073,1241.5380,1365.9330,1128.4715,118.7307
0.2526,0.7983,40.4622,0.1665,1237.2003,1335.7937,1145.8839,94.9549
0.2526,0.7983,40.4066,0.2591,1205.9242,1358.7820,1070.2622,144.2599
0.2533,0.7979,40.3688,0.1571,1185.1136,1274.0017,1102.4274,85.7871
0.2536,0.7977,40.0303,0.2628,1014.0515,1144.5227,898.4535,123.0346
0.2541,0.7974,40.4546,0.1678,1232.8777,1331.9024,1141.2153,95.3435
0.2562,0.7961,40.6458,0.1942,1346.3563,1472.2962,1231.1892,120.5535
0.2562,0.7961,40.5593,0.2717,1293.7787,1466.2060,1141.6290,162.2885
0.2564,0.7959,40.3729,0.2073,1187.3534,1306.2984,1079.2389,113.5297
0.2568,0.7957,40.5023,0.2517,1260.2596,1415.1673,1122.3084,146.4295
0.2573,0.7953,40.5776,0.2500,1304.7281,1463.9033,1162.8605,150.5214
0.2574,0.7953,40.4941,0.1936,1255.5095,1372.5912,1148.4149,112.0882
0.2577,0.7951,40.6088,0.2253,1323.6099,1468.3243,1193.1581,137.5831
0.2581,0.7948,40.5280,0.2312,1275.2637,1418.5440,1146.4555,136.0442
0.2586,0.7945,40.4663,0.2093,1239.5384,1364.9483,1125.6511,119.6486
0.2587,0.7945,40.5100,0.1498,1264.7363,1355.0552,1180.4375,87.3089
0.2590,0.7943,40.5418,0.1637,1283.3940,1383.8844,1190.2007,96.8418
0.2592,0.7942,40.2879,0.1786,1141.7736,1239.6543,1051.6214,94.0165
0.2592,0.7941,40.4255,0.1629,1216.4661,1311.2594,1128.5256,91.3669
0.2595,0.7940,40.5238,0.2338,1272.7995,1417.5168,1142.8568,137.3300
0.2595,0.7940,40.4420,0.1700,1225.7446,1325.5478,1133.4558,96.0460
0.2606,0.7933,40.5033,0.1713,1260.8401,1364.3243,1165.2052,99.5595
0.2609,0.7931,40.6128,0.1859,1326.0503,1444.5960,1217.2327,113.6817
0.2614,0.7928,40.4470,0.2075,1228.5703,1351.7775,1116.5927,117.5924
0.2616,0.7926,40.4182,0.2255,1212.3835,1345.0809,1092.7771,126.1519
0.2617,0.7926,40.6874,0.2589,1372.3978,1546.2090,1218.1248,164.0421
0.2617,0.7926,40.6810,0.2333,1368.3588,1523.5566,1228.9703,147.2931
0.2618,0.7926,40.3920,0.2260,1197.8433,1329.2461,1079.4303,124.9079
0.2618,0.7925,40.6935,0.2491,1376.2585,1543.5660,1227.0854,158.2403
0.2620,0.7924,40.7216,0.2169,1394.1837,1540.6309,1261.6573,139.4868
0.2630,0.7917,41.2641,0.5146,1789.8639,2268.5419,1412.1902,428.1758
0.2632,0.7916,40.6388,0.1701,1342.0231,1451.3709,1240.9138,105.2286
0.2636,0.7914,40.3997,0.1773,1202.0983,1304.3946,1107.8246,98.2850
0.2639,0.7912,40.5588,0.1677,1293.4808,1397.3358,1197.3447,99.9956
0.2640,0.7912,40.3035,0.2058,1150.0057,1264.3537,1045.9993,109.1772
0.2641,0.7911,40.6342,0.3810,1339.1832,1596.0600,1123.6493,236.2053
0.2642,0.7910,40.5074,0.2385,1263.2229,1409.8438,1131.8503,138.9967
0.2646,0.7908,40.5153,0.1980,1267.8270,1388.8425,1157.3561,115.7432
0.2646,0.7907,40.6719,0.2565,1362.6364,1533.4683,1210.8357,161.3163
0.2658,0.7900,40.6087,0.2197,1323.5489,1464.4873,1196.1741,134.1566
0.2658,0.7900,40.3244,0.2061,1161.1277,1276.7380,1055.9861,110.3760
0.2664,0.7896,40.2901,0.2650,1142.9310,1291.2657,1011.6363,139.8147
0.2670,0.7893,40.5463,0.2049,1286.0564,1413.3197,1170.2526,121.5335
0.2679,0.7887,40.5103,0.2021,1264.9111,1388.2670,1152.5161,117.8755
0.2682,0.7885,40.4623,0.2320,1237.2572,1376.7928,1111.8633,132.4648
0.2686,0.7883,40.5790,0.1911,1305.5695,1425.7008,1195.5606,115.0701
0.2686,0.7883,40.4553,0.2404,1233.2752,1377.6560,1104.0257,136.8151
0.2689,0.7881,40.6039,0.2172,1320.6265,1459.5239,1194.9474,132.2882
0.2702,0.7873,40.6363,0.1970,1340.4790,1467.7781,1224.2204,121.7789
0.2702,0.7873,40.5089,0.1649,1264.0958,1363.8079,1171.6740,96.0669
0.2706,0.7870,40.5139,0.2093,1267.0099,1395.2178,1150.5831,122.3173
0.2709,0.7868,40.4887,0.1661,1252.3912,1351.9630,1160.1528,95.9051
0.2714,0.7865,40.5677,0.1234,1298.7932,1374.7407,1227.0414,73.8497
0.2728,0.7857,40.5415,0.1732,1283.2167,1389.7625,1184.8392,102.4617
0.2735,0.7852,40.4721,0.2087,1242.8537,1368.2240,1128.9710,119.6265
0.2746,0.7846,40.7399,0.2931,1405.9828,1609.1391,1228.4752,190.3320
0.2751,0.7843,40.7769,0.2394,1430.1448,1596.8503,1280.8427,158.0038
0.2752,0.7842,40.5286,0.2419,1275.6161,1425.9129,1141.1612,142.3758
0.2759,0.7838,40.6631,0.2136,1357.1255,1497.3909,1229.9991,133.6959
0.2763,0.7835,40.6749,0.1801,1364.5203,1482.4915,1255.9368,113.2773
0.2767,0.7833,40.8504,0.2722,1479.3809,1676.9766,1305.0676,185.9545
0.2778,0.7826,40.6186,0.2447,1329.5969,1488.2230,1187.8784,150.1723
0.2778,0.7826,40.9187,0.1780,1526.6518,1657.0896,1406.4814,125.3041
0.2794,0.7816,40.7037,0.1643,1382.7383,1491.4442,1281.9556,104.7443
0.2799,0.7813,40.5056,0.1993,1262.1762,1383.5154,1151.4789,116.0182
0.2800,0.7813,40.5664,0.1533,1298.0159,1392.9842,1209.5221,91.7311
0.2806,0.7809,40.6663,0.1531,1359.1269,1458.4085,1266.6038,95.9024
0.2813,0.7804,40.6224,0.1748,1331.9257,1443.5526,1228.9307,107.3109
0.2821,0.7800,40.5986,0.1666,1317.4071,1422.4788,1220.0966,101.1911
0.2827,0.7796,40.7440,0.2974,1408.6399,1615.3662,1228.3694,193.4984
0.2834,0.7792,40.6596,0.1844,1354.9398,1475.0122,1244.6419,115.1852
0.2841,0.7788,40.5735,0.1541,1302.2669,1398.0632,1213.0346,92.5143
0.2845,0.7785,40.5431,0.1866,1284.1625,1399.3695,1178.4403,110.4646
0.2845,0.7785,40.6919,0.2071,1375.2448,1512.8574,1250.1496,131.3539
0.2848,0.7783,41.1135,0.3513,1669.9367,1963.2021,1420.4796,271.3612
0.2856,0.7779,40.7046,0.1860,1383.3115,1507.0158,1269.7616,118.6271
0.2859,0.7777,40.6710,0.1732,1362.0718,1475.1670,1257.6471,108.7600
0.2867,0.7772,40.6389,0.2175,1342.0849,1483.4804,1214.1664,134.6570
0.2873,0.7768,40.5691,0.2504,1299.6308,1458.4764,1158.0854,150.1955
0.2876,0.7767,40.5379,0.2389,1281.0911,1430.0697,1147.6324,141.2186
0.2878,0.7765,40.8753,0.2272,1496.4424,1661.5170,1347.7682,156.8744
0.2881,0.7763,40.7075,0.1880,1385.1602,1510.4356,1270.2751,120.0802
0.2884,0.7761,40.7490,0.1378,1411.8872,1504.4217,1325.0443,89.6887
0.2885,0.7761,40.7458,0.1654,1409.8081,1521.4014,1306.4001,107.5006
0.2889,0.7758,40.9433,0.2260,1544.0452,1713.4349,1391.4013,161.0168
0.2890,0.7758,40.7428,0.2285,1407.8617,1564.0816,1267.2450,148.4183
0.2891,0.7758,40.6763,0.1681,1365.4003,1475.2662,1263.7163,105.7749
0.2891,0.7758,40.7020,0.2772,1381.6562,1569.8017,1216.0606,176.8706
0.2895,0.7755,40.9765,0.2561,1567.8337,1764.0984,1393.4045,185.3470
0.2900,0.7752,40.7393,0.2714,1405.5943,1592.7492,1240.4310,176.1591
0.2901,0.7751,40.7298,0.2345,1399.4584,1559.0448,1256.2076,151.4186
0.2905,0.7749,40.7861,0.2309,1436.2168,1597.3129,1291.3679,152.9725
0.2912,0.7745,40.4840,0.2191,1249.6834,1382.3850,1129.7205,126.3322
0.2919,0.7740,40.7606,0.1777,1419.4497,1540.4989,1307.9122,116.2933
0.2920,0.7740,40.7653,0.1722,1422.5253,1539.9258,1314.0751,112.9253
0.2922,0.7739,40.7505,0.4837,1412.8628,1765.4101,1130.7182,317.3459
0.2922,0.7739,40.4229,0.2925,1215.0104,1390.1901,1061.9053,164.1424
0.2925,0.7737,40.6378,0.2288,1341.4052,1490.4760,1207.2438,141.6161
0.2926,0.7737,40.6952,0.2248,1377.3363,1527.5914,1241.8605,142.8655
0.2929,0.7734,40.7458,0.1743,1409.8081,1527.6378,1301.0668,113.2855
0.2930,0.7734,40.8268,0.2036,1463.3897,1607.2047,1332.4435,137.3806
0.2937,0.7730,40.8570,0.2048,1483.8842,1630.6727,1350.3091,140.1818
0.2950,0.7722,40.7620,0.1738,1420.3651,1538.7058,1311.1259,113.7900
0.2958,0.7717,41.0209,0.3079,1600.2211,1844.0071,1388.6647,227.6712
0.2959,0.7717,40.9989,0.1658,1584.0905,1709.7625,1467.6557,121.0534
0.2965,0.7713,40.9938,0.3661,1580.3745,1870.5564,1335.2088,267.6738
0.2969,0.7711,40.6595,0.2026,1354.8774,1487.3877,1234.1723,126.6077
0.2970,0.7710,40.7505,0.2105,1412.8628,1556.6831,1282.3300,137.1765
0.2985,0.7701,41.2705,0.2327,1795.1469,1998.2333,1612.7008,192.7663
0.2986,0.7701,40.6539,0.2729,1351.3878,1532.3452,1191.8001,170.2726
0.2989,0.7699,40.9195,0.2551,1527.2144,1717.5524,1357.9695,179.7915
0.2993,0.7696,41.0113,0.3417,1593.1622,1864.6452,1361.2058,251.7197
0.2995,0.7696,41.0213,0.1960,1600.5159,1751.6858,1462.3920,144.6469
0.2995,0.7695,40.7335,0.1865,1401.8450,1527.5407,1286.4923,120.5242
0.3002,0.7691,40.9837,0.1982,1573.0408,1723.3425,1435.8478,143.7474
0.3003,0.7691,40.8795,0.2472,1499.3396,1680.1095,1338.0194,171.0451
0.3009,0.7687,41.1729,0.2947,1716.2478,1965.7360,1498.4243,233.6559
0.3014,0.7684,40.8585,0.1917,1484.9095,1621.9610,1359.4386,131.2612
0.3015,0.7683,41.1086,0.2060,1666.1726,1832.0157,1515.3425,158.3366
0.3025,0.7677,40.8894,0.2248,1506.1908,1670.4366,1358.0945,156.1710
0.3030,0.7674,40.8204,0.2747,1459.0830,1655.8485,1285.6993,185.0746
0.3035,0.7672,40.9204,0.1425,1527.8475,1631.4892,1430.7897,100.3498
0.3037,0.7671,41.0778,0.1975,1642.7066,1799.1410,1499.8741,149.6335
0.3040,0.7668,40.7190,0.2221,1392.5154,1542.4745,1257.1352,142.6696
0.3041,0.7668,40.7052,0.1825,1383.6938,1505.0239,1272.1450,116.4395
0.3048,0.7664,41.0411,0.2428,1615.1765,1806.2606,1444.3073,180.9766
0.3049,0.7664,40.9018,0.1401,1514.8164,1615.7829,1420.1591,97.8119
0.3053,0.7661,40.5924,0.3067,1313.6510,1512.9417,1140.6116,186.1650
0.3054,0.7661,40.9054,0.1338,1517.3298,1613.7929,1426.6328,93.5801
0.3055,0.7660,41.0041,0.2262,1587.8885,1762.2398,1430.7870,165.7264
0.3058,0.7658,40.9451,0.1655,1545.3256,1667.7026,1431.9287,117.8869
0.3065,0.7654,40.8959,0.2016,1510.7062,1657.6506,1376.7878,140.4314
0.3068,0.7652,41.1600,0.2391,1706.0824,1904.6667,1528.2028,188.2320
0.3069,0.7652,40.9573,0.1501,1554.0322,1665.2199,1450.2685,107.4757
0.3082,0.7644,41.2018,0.1397,1739.2419,1854.7706,1630.9093,111.9307
0.3083,0.7643,40.9533,0.2541,1551.1722,1743.7049,1379.8980,181.9035
0.3088,0.7641,40.9954,0.1524,1581.5393,1696.5373,1474.3364,111.1004
0.3092,0.7638,41.0460,0.2506,1618.8254,1816.8865,1442.3551,187.2657
0.3094,0.7637,40.9757,0.2704,1567.2562,1775.0713,1383.7709,195.6502
0.3095,0.7637,41.0177,0.3004,1597.8647,1834.9566,1391.4071,221.7748
0.3096,0.7636,40.7200,0.2572,1393.1568,1568.3226,1237.5553,165.3837
0.3105,0.7631,40.6197,0.3364,1330.2706,1553.1886,1139.3464,206.9211
0.3106,0.7630,40.9962,0.2214,1582.1221,1751.9359,1428.7683,161.5838
0.3109,0.7628,41.0460,0.1826,1618.8254,1760.8712,1488.2380,136.3166
0.3114,0.7625,41.0123,0.1417,1593.8961,1701.4093,1493.1767,104.1163
0.3118,0.7623,41.0377,0.2109,1612.6496,1777.1537,1463.3729,156.8904
0.3120,0.7622,40.9503,0.1604,1549.0306,1667.8201,1438.7018,114.5591
0.3126,0.7618,40.9565,0.1497,1553.4597,1664.3390,1449.9673,107.1859
0.3127,0.7618,41.0352,0.2795,1610.7940,1832.0402,1416.2666,207.8868
0.3127,0.7618,40.6239,0.2062,1332.8461,1465.6153,1212.1043,126.7555
0.3130,0.7616,41.0195,0.2035,1599.1898,1756.3044,1456.1302,150.0871
0.3130,0.7616,41.0061,0.1768,1589.3517,1724.1649,1465.0795,129.5427
0.3139,0.7611,41.0228,0.2144,1601.6219,1767.8556,1451.0193,158.4182
0.3145,0.7607,41.1251,0.1557,1678.8813,1803.6913,1562.7079,120.4917
0.3151,0.7604,41.0194,0.2278,1599.1161,1775.9912,1439.8565,168.0673
0.3152,0.7603,40.8837,0.2200,1502.2423,1662.3895,1357.5230,152.4333
0.3159,0.7599,41.2033,0.2333,1740.4438,1937.8529,1563.1448,187.3541
0.3159,0.7599,40.9330,0.2276,1536.7386,1706.5837,1383.7970,161.3933
0.3162,0.7597,41.1979,0.2741,1736.1210,1969.6915,1530.2479,219.7218
0.3178,0.7588,41.0738,0.1959,1639.6834,1794.5030,1498.2207,148.1412
0.3180,0.7587,41.0772,0.1672,1642.2528,1773.7099,1520.5384,126.5858
0.3182,0.7586,41.0199,0.1535,1599.4844,1716.6344,1490.3292,113.1526
0.3185,0.7584,41.3345,0.3279,1848.8429,2150.2304,1589.6994,280.2655
0.3190,0.7581,41.1410,0.1777,1691.2196,1835.4172,1558.3507,138.5333
0.3190,0.7581,40.8941,0.2039,1509.4544,1658.0408,1374.1837,141.9285
0.3210,0.7570,41.2315,0.2073,1763.1936,1939.8100,1602.6578,168.5761
0.3210,0.7570,40.9546,0.1564,1552.1011,1667.9944,1444.2601,111.8672
0.3212,0.7569,41.1921,0.2934,1731.4900,1982.0235,1512.6247,234.6994
0.3221,0.7564,40.7271,0.1993,1397.7194,1532.0502,1275.1668,128.4417
0.3222,0.7563,40.8628,0.1582,1487.8529,1600.2845,1383.3205,108.4820
0.3222,0.7563,40.8774,0.1388,1497.8903,1596.7415,1405.1588,95.7913
0.3228,0.7560,40.9316,0.2119,1535.7481,1693.1709,1392.9618,150.1046
0.3245,0.7550,41.0699,0.1265,1636.7411,1734.8966,1544.1390,95.3788
0.3255,0.7544,41.2273,0.1933,1759.7866,1923.5922,1609.9300,156.8311
0.3256,0.7544,41.2625,0.2553,1788.5455,2011.6721,1590.1672,210.7525
0.3258,0.7543,41.1639,0.2713,1709.1493,1936.5771,1508.4301,214.0735
0.3258,0.7543,41.0478,0.1417,1620.1678,1729.4308,1517.8079,105.8115
0.3263,0.7540,41.0504,0.1572,1622.1089,1743.8945,1508.8282,117.5331
0.3280,0.7530,41.0002,0.1718,1585.0392,1715.5627,1464.4461,125.5583
0.3284,0.7528,41.3079,0.3084,1826.3331,2105.0654,1584.5079,260.2788
0.3285,0.7527,41.3510,0.2787,1862.9449,2118.0675,1638.5519,239.7578
0.3285,0.7527,40.9340,0.2957,1537.4465,1761.6929,1341.7444,209.9742
0.3287,0.7526,41.0716,0.1505,1638.0230,1755.5653,1528.3506,113.6074
0.3287,0.7526,41.1000,0.1442,1659.5869,1773.5131,1552.9791,110.2670
0.3287,0.7526,40.9276,0.2222,1532.9218,1698.0833,1383.8245,157.1294
0.3291,0.7524,41.0566,0.1652,1626.7469,1755.2961,1507.6121,123.8420
0.3294,0.7522,41.4109,0.3106,1915.0495,2209.5010,1659.8384,274.8313
0.3295,0.7522,41.2391,0.1625,1769.3755,1906.8635,1641.8006,132.5315
0.3297,0.7521,41.1031,0.1148,1661.9578,1752.1876,1576.3745,87.9065
0.3300,0.7519,40.8444,0.2098,1475.2988,1624.9597,1339.4219,142.7689
0.3305,0.7516,41.2306,0.1316,1762.4630,1872.5844,1658.8175,106.8835
0.3306,0.7516,41.1674,0.2144,1711.9063,1889.5796,1550.9393,169.3202
0.3306,0.7515,41.1689,0.2311,1713.0893,1905.4519,1540.1464,182.6528
0.3309,0.7514,41.1586,0.2395,1704.9828,1903.7530,1526.9661,188.3934
0.3309,0.7514,40.9960,0.2120,1581.9764,1744.2535,1434.7968,154.7283
0.3310,0.7513,41.0098,0.1371,1592.0621,1695.8335,1494.6407,100.5964
0.3315,0.7510,41.0301,0.2187,1607.0153,1777.2904,1453.0535,162.1185
0.3315,0.7510,41.2335,0.2855,1764.8183,2012.7795,1547.4043,232.6876
0.3315,0.7510,41.1012,0.1660,1660.5043,1792.4506,1538.2708,127.0899
0.3319,0.7508,41.0149,0.1440,1595.8057,1705.2176,1493.4139,105.9018
0.3324,0.7505,40.9770,0.1592,1568.1948,1687.5110,1457.3149,115.0980
0.3330,0.7502,41.3299,0.2017,1844.9305,2024.4870,1681.2992,171.5939
0.3335,0.7499,41.0025,0.1419,1586.7189,1693.8666,1486.3490,103.7588
0.3335,0.7499,41.0366,0.1761,1611.8328,1748.0128,1486.2621,130.8753
0.3345,0.7493,41.1204,0.2357,1675.2514,1867.3426,1502.9205,182.2111
0.3350,0.7491,41.0251,0.1719,1603.3192,1735.3729,1481.3142,127.0293
0.3351,0.7490,41.0242,0.1779,1602.6548,1739.5039,1476.5719,131.4660
0.3367,0.7481,41.0367,0.1842,1611.9071,1754.6399,1480.7850,136.9275
0.3375,0.7477,41.1678,0.2787,1712.2217,1946.6622,1506.0154,220.3234
0.3375,0.7477,41.0098,0.2372,1592.0621,1775.8570,1427.2893,174.2839
0.3376,0.7476,41.1477,0.1761,1696.4458,1839.7559,1564.2991,137.7284
0.3378,0.7475,41.1537,0.2339,1701.1398,1894.5776,1527.4521,183.5628
0.3382,0.7473,41.1450,0.2112,1694.3378,1867.4475,1537.2751,165.0862
0.3385,0.7471,41.1131,0.2004,1669.6291,1831.0593,1522.4309,154.3142
0.3390,0.7468,41.0555,0.3565,1625.9231,1916.0295,1379.7417,268.1439
0.3406,0.7459,41.1737,0.1924,1716.8802,1875.9636,1571.2873,152.3381
0.3410,0.7457,41.0587,0.1943,1628.3209,1780.7379,1488.9496,145.8941
0.3411,0.7457,41.0641,0.2551,1632.3752,1835.8644,1451.4410,192.2117
0.3417,0.7453,41.2122,0.3210,1747.5918,2026.0101,1507.4343,259.2879
0.3445,0.7438,41.3081,0.1525,1826.5014,1959.3571,1702.6540,128.3516
0.3445,0.7438,41.2914,0.2992,1812.5083,2080.2743,1579.2082,250.5330
0.3449,0.7436,41.2333,0.1717,1764.6558,1909.8278,1630.5188,139.6545
0.3455,0.7432,41.2033,0.2302,1740.4438,1935.0937,1565.3736,184.8601
0.3460,0.7429,41.3318,0.1367,1846.5454,1966.5120,1733.8974,116.3073
0.3470,0.7424,41.4163,0.3703,1919.8177,2276.8226,1618.7911,329.0158
0.3472,0.7423,41.1174,0.2443,1672.9386,1872.1231,1494.9463,188.5884
0.3488,0.7414,41.3721,0.2184,1881.1352,2080.1900,1701.1280,189.5310
0.3491,0.7412,41.2499,0.1586,1778.1975,1912.9376,1652.9480,129.9948
0.3491,0.7412,41.2820,0.2060,1804.6791,1984.2994,1641.3183,171.4906
0.3493,0.7411,41.1406,0.1580,1690.9081,1818.4895,1572.2775,123.1060
0.3494,0.7411,41.2033,0.1686,1740.4438,1880.9654,1610.4202,135.2726
0.3495,0.7410,41.0050,0.2263,1588.5467,1763.0458,1431.3189,165.8635
0.3495,0.7410,41.3756,0.1714,1884.1696,2038.9492,1741.1396,148.9048
0.3495,0.7410,41.1526,0.2058,1700.2783,1869.3310,1546.5138,161.4086
0.3497,0.7409,41.4873,0.2877,1983.6270,2264.6276,1737.4935,263.5670
0.3502,0.7407,41.1867,0.1470,1727.1895,1848.1746,1614.1244,117.0251
0.3506,0.7404,41.2342,0.1631,1765.3873,1903.1114,1637.6301,132.7406
0.3510,0.7402,41.2532,0.1614,1780.9019,1918.2959,1653.3485,132.4737
0.3515,0.7399,41.4798,0.2095,1976.7876,2177.0129,1794.9775,191.0177
0.3515,0.7399,41.3343,0.1390,1848.6726,1970.8456,1734.0731,118.3862
0.3537,0.7387,41.3657,0.1919,1875.5990,2048.9379,1716.9245,166.0067
0.3552,0.7379,41.4647,0.2230,1963.0890,2175.4465,1771.4610,201.9927
0.3577,0.7365,41.3574,0.2920,1868.4436,2137.3360,1633.3799,251.9781
0.3580,0.7364,41.3539,0.2153,1865.4345,2059.8254,1689.3888,185.2183
0.3584,0.7361,41.2423,0.2160,1771.9848,1957.3045,1604.2114,176.5466
0.3585,0.7361,41.1484,0.2890,1696.9928,1938.5589,1485.5285,226.5152
0.3591,0.7358,41.1532,0.3057,1700.7481,1957.8319,1477.4221,240.2049
0.3591,0.7358,41.4429,0.1711,1943.4797,2102.8186,1796.2145,153.3020
0.3595,0.7356,41.4213,0.1545,1924.2434,2066.1127,1792.1155,136.9986
